Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5622000000,mg/m3,2016-01-20 22:00:00 +01:00,2016-01-20 23:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4642000000,mg/m3,2016-01-20 23:00:00 +01:00,2016-01-21 00:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4260000000,mg/m3,2016-01-21 00:00:00 +01:00,2016-01-21 01:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4894000000,mg/m3,2016-01-21 01:00:00 +01:00,2016-01-21 02:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.7901000000,mg/m3,2016-01-21 02:00:00 +01:00,2016-01-21 03:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.9001000000,mg/m3,2016-01-21 03:00:00 +01:00,2016-01-21 04:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.6479000000,mg/m3,2016-01-21 04:00:00 +01:00,2016-01-21 05:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4143000000,mg/m3,2016-01-21 05:00:00 +01:00,2016-01-21 06:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4060000000,mg/m3,2016-01-21 06:00:00 +01:00,2016-01-21 07:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4513000000,mg/m3,2016-01-21 07:00:00 +01:00,2016-01-21 08:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4862000000,mg/m3,2016-01-21 08:00:00 +01:00,2016-01-21 09:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5001000000,mg/m3,2016-01-21 09:00:00 +01:00,2016-01-21 10:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5378000000,mg/m3,2016-01-21 10:00:00 +01:00,2016-01-21 11:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4821000000,mg/m3,2016-01-21 11:00:00 +01:00,2016-01-21 12:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4560000000,mg/m3,2016-01-21 12:00:00 +01:00,2016-01-21 13:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4704000000,mg/m3,2016-01-21 13:00:00 +01:00,2016-01-21 14:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4248000000,mg/m3,2016-01-21 14:00:00 +01:00,2016-01-21 15:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4190000000,mg/m3,2016-01-21 15:00:00 +01:00,2016-01-21 16:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4095000000,mg/m3,2016-01-21 16:00:00 +01:00,2016-01-21 17:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3842000000,mg/m3,2016-01-21 17:00:00 +01:00,2016-01-21 18:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3796000000,mg/m3,2016-01-21 18:00:00 +01:00,2016-01-21 19:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4378000000,mg/m3,2016-01-21 19:00:00 +01:00,2016-01-21 20:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4749000000,mg/m3,2016-01-21 20:00:00 +01:00,2016-01-21 21:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.6172000000,mg/m3,2016-01-21 21:00:00 +01:00,2016-01-21 22:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5790000000,mg/m3,2016-01-21 22:00:00 +01:00,2016-01-21 23:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5658000000,mg/m3,2016-01-21 23:00:00 +01:00,2016-01-22 00:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5212000000,mg/m3,2016-01-22 00:00:00 +01:00,2016-01-22 01:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4458000000,mg/m3,2016-01-22 01:00:00 +01:00,2016-01-22 02:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4312000000,mg/m3,2016-01-22 02:00:00 +01:00,2016-01-22 03:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4284000000,mg/m3,2016-01-22 03:00:00 +01:00,2016-01-22 04:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4378000000,mg/m3,2016-01-22 04:00:00 +01:00,2016-01-22 05:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4415000000,mg/m3,2016-01-22 05:00:00 +01:00,2016-01-22 06:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4310000000,mg/m3,2016-01-22 06:00:00 +01:00,2016-01-22 07:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4120000000,mg/m3,2016-01-22 07:00:00 +01:00,2016-01-22 08:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4387000000,mg/m3,2016-01-22 08:00:00 +01:00,2016-01-22 09:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4135000000,mg/m3,2016-01-22 09:00:00 +01:00,2016-01-22 10:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3592000000,mg/m3,2016-01-22 10:00:00 +01:00,2016-01-22 11:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3301000000,mg/m3,2016-01-22 11:00:00 +01:00,2016-01-22 12:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3501000000,mg/m3,2016-01-22 12:00:00 +01:00,2016-01-22 13:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3663000000,mg/m3,2016-01-22 13:00:00 +01:00,2016-01-22 14:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3531000000,mg/m3,2016-01-22 14:00:00 +01:00,2016-01-22 15:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3664000000,mg/m3,2016-01-22 15:00:00 +01:00,2016-01-22 16:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3851000000,mg/m3,2016-01-22 16:00:00 +01:00,2016-01-22 17:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3968000000,mg/m3,2016-01-22 17:00:00 +01:00,2016-01-22 18:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3945000000,mg/m3,2016-01-22 18:00:00 +01:00,2016-01-22 19:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4007000000,mg/m3,2016-01-22 19:00:00 +01:00,2016-01-22 20:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3906000000,mg/m3,2016-01-22 20:00:00 +01:00,2016-01-22 21:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3980000000,mg/m3,2016-01-22 21:00:00 +01:00,2016-01-22 22:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.4040000000,mg/m3,2016-01-22 22:00:00 +01:00,2016-01-22 23:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3804000000,mg/m3,2016-01-22 23:00:00 +01:00,2016-01-23 00:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3744000000,mg/m3,2016-01-23 00:00:00 +01:00,2016-01-23 01:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2905000000,mg/m3,2016-01-23 01:00:00 +01:00,2016-01-23 02:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2700000000,mg/m3,2016-01-23 02:00:00 +01:00,2016-01-23 03:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2436000000,mg/m3,2016-01-23 03:00:00 +01:00,2016-01-23 04:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2417000000,mg/m3,2016-01-23 04:00:00 +01:00,2016-01-23 05:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2442000000,mg/m3,2016-01-23 05:00:00 +01:00,2016-01-23 06:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2450000000,mg/m3,2016-01-23 06:00:00 +01:00,2016-01-23 07:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2627000000,mg/m3,2016-01-23 07:00:00 +01:00,2016-01-23 08:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2883000000,mg/m3,2016-01-23 08:00:00 +01:00,2016-01-23 09:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3380000000,mg/m3,2016-01-23 09:00:00 +01:00,2016-01-23 10:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3626000000,mg/m3,2016-01-23 10:00:00 +01:00,2016-01-23 11:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3347000000,mg/m3,2016-01-23 11:00:00 +01:00,2016-01-23 12:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3064000000,mg/m3,2016-01-23 12:00:00 +01:00,2016-01-23 13:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2420000000,mg/m3,2016-01-23 13:00:00 +01:00,2016-01-23 14:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2285000000,mg/m3,2016-01-23 14:00:00 +01:00,2016-01-23 15:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2300000000,mg/m3,2016-01-23 15:00:00 +01:00,2016-01-23 16:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2341000000,mg/m3,2016-01-23 16:00:00 +01:00,2016-01-23 17:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2940000000,mg/m3,2016-01-23 17:00:00 +01:00,2016-01-23 18:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2901000000,mg/m3,2016-01-23 18:00:00 +01:00,2016-01-23 19:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2561999900,mg/m3,2016-01-23 19:00:00 +01:00,2016-01-23 20:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2990000000,mg/m3,2016-01-23 20:00:00 +01:00,2016-01-23 21:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2868000000,mg/m3,2016-01-23 21:00:00 +01:00,2016-01-23 22:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2857000000,mg/m3,2016-01-23 22:00:00 +01:00,2016-01-23 23:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2369000000,mg/m3,2016-01-23 23:00:00 +01:00,2016-01-24 00:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2277000000,mg/m3,2016-01-24 00:00:00 +01:00,2016-01-24 01:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2308000000,mg/m3,2016-01-24 01:00:00 +01:00,2016-01-24 02:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2324000000,mg/m3,2016-01-24 02:00:00 +01:00,2016-01-24 03:00:00 +01:00,1,1
NL,NL.RIVM.AQ,NET-NL049A,STA-NL00014,NL00014,SPO-NL00014_00010_100,SPP-NL_A_IR-GFC_06003,SPO_F-NL00014_00010_100_100,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2209000000,mg/m3,2016-01-24 03:00:00 +01:00,2016-01-24 04:00:00 +01:00,1,1
